EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
448990;0;BS;2701;Basel;Gotthardstrasse;78;4054;0;Basel;2609333.102;1266538.036;de
448991;0;BS;2701;Basel;Gotthardstrasse;80;4054;0;Basel;2609330.569;1266544.482;de
448992;0;BS;2701;Basel;Gotthardstrasse;82;4054;0;Basel;2609328.146;1266550.821;de
448993;0;BS;2701;Basel;Gotthardstrasse;84;4054;0;Basel;2609325.684;1266557.111;de
448994;0;BS;2701;Basel;Gotthardstrasse;86;4054;0;Basel;2609323.262;1266563.394;de
448995;0;BS;2701;Basel;Gotthardstrasse;88;4054;0;Basel;2609320.782;1266569.848;de
448996;0;BS;2701;Basel;Gotthardstrasse;90;4054;0;Basel;2609318.359;1266576.196;de
448997;0;BS;2701;Basel;Gotthardstrasse;98;4054;0;Basel;2609308.355;1266604.464;de
448998;0;BS;2701;Basel;Gotthardstrasse;100;4054;0;Basel;2609305.685;1266611.398;de
448999;0;BS;2701;Basel;Gotthardstrasse;102;4054;0;Basel;2609298.721;1266629.42;de
449000;0;BS;2701;Basel;Gotthardstrasse;104;4054;0;Basel;2609293.658;1266639.682;de
449001;0;BS;2701;Basel;Gotthardstrasse;106;4054;0;Basel;2609290.393;1266648.186;de
449002;0;BS;2701;Basel;Gotthardstrasse;108;4054;0;Basel;2609287.129;1266656.647;de
449003;0;BS;2701;Basel;Gotthardstrasse;110;4054;0;Basel;2609284.395;1266663.58;de
449004;0;BS;2701;Basel;Gotthardstrasse;112;4054;0;Basel;2609281.969;1266670.035;de
449005;0;BS;2701;Basel;Gotthardstrasse;114;4054;0;Basel;2609279.337;1266676.619;de
449006;0;BS;2701;Basel;Gotthardstrasse;116;4054;0;Basel;2609277.309;1266682.067;de
449007;0;BS;2701;Basel;Gotthardstrasse;118;4054;0;Basel;2609275.05;1266687.859;de
449008;0;BS;2701;Basel;Gotthardstrasse;122;4054;0;Basel;2609261.32;1266723.366;de
449009;0;BS;2701;Basel;Gotthardstrasse;124;4054;0;Basel;2609257.905;1266733.808;de
449010;0;BS;2701;Basel;Gotthardstrasse;126;4054;0;Basel;2609253.537;1266745.067;de
