EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
191431270;0;AI;3101;Appenzell;Rütistrasse;47a;9050;0;Appenzell;2748179.947;1244233.636;de
191431294;0;AI;3102;Gonten;Jakobsbadstrasse;22a;9108;3;Jakobsbad;2743054.819;1242877.533;de
191431295;0;AI;3102;Gonten;Haltenstrasse;5a;9108;3;Jakobsbad;2742229.539;1243133.392;de
191431296;0;AI;3102;Gonten;Laufteggstrasse;51a;9108;3;Jakobsbad;2742141.959;1241766.074;de
191431332;0;AI;3103;Rüte;Obere Hirschbergstrasse;6a;9050;0;Appenzell;2750049.591;1244595.254;de
191431336;0;AI;3103;Rüte;Neuenalpstrasse;24a;9050;2;Appenzell Eggerstanden;2753532.098;1243556.501;de
191431337;0;AI;3103;Rüte;Schwarzeneggstrasse;20c;9058;0;Brülisau;2752272.86;1241672.824;de
191431350;0;AI;3103;Rüte;Alp Soll;12c;9058;0;Brülisau;2753317.773;1238016.816;de
191431352;0;AI;3103;Rüte;Neuenalpstrasse;44a;9050;2;Appenzell Eggerstanden;2754871.094;1243685.641;de
191431372;0;AI;3103;Rüte;Bachers;51a;9058;0;Brülisau;2753768.63;1241572.623;de
191431390;0;AI;3103;Rüte;Egglistrasse;36c;9050;6;Appenzell Steinegg;2753290.668;1243106.922;de
191431412;0;AI;3103;Rüte;Hohe Hirschbergstrasse;58b;9050;5;Appenzell Meistersrüte;2753399.371;1245692.511;de
191431450;0;AI;3104;Schlatt-Haslen;Lindenstrasse;4c;9050;3;Appenzell Enggenhütten;2745398.365;1246489.215;de
191431451;0;AI;3105;Schwende;Triebernstrasse;37a;9057;0;Weissbad;2750078.834;1240970.976;de
191431471;0;AI;3105;Schwende;Grunderenböhlstrasse;10;9058;0;Brülisau;2752141.104;1239703.873;de
191442919;0;AI;3102;Gonten;Enggenhüttenstrasse;88a;9050;0;Appenzell;2747196.498;1245535.706;de
191442920;0;AI;3102;Gonten;Gschwendlistrasse;1a;9108;3;Jakobsbad;2743356.776;1242257.055;de
191442921;0;AI;3102;Gonten;Höhestrasse;17b;9108;2;Gontenbad;2746525.632;1244785.579;de
191442922;0;AI;3102;Gonten;Höhestrasse;17c;9108;2;Gontenbad;2746535.732;1244777.841;de
191442923;0;AI;3102;Gonten;Hüttenstrasse;2b;9108;0;Gonten;2744315.757;1243665.947;de
191442924;0;AI;3102;Gonten;Jakobsbadstrasse;10a;9108;0;Gonten;2743601.105;1243105.621;de
191442925;0;AI;3102;Gonten;Klosterstrasse;2;9108;3;Jakobsbad;2742500.613;1242792.994;de
191442926;0;AI;3102;Gonten;Laufteggstrasse;43;9108;3;Jakobsbad;2742474.035;1241346.86;de
191444270;0;AI;3103;Rüte;Hostetstrasse;11;9050;0;Appenzell;2749776.125;1244257.986;de
191444891;0;AI;3104;Schlatt-Haslen;Unterschlatt;19;9050;7;Appenzell Schlatt;2747209.047;1246292.583;de
191445390;0;AI;3101;Appenzell;Solleggstrasse;15;9050;0;Appenzell;2747840.796;1242356.567;de
191446753;0;AI;3102;Gonten;Haltenstrasse;10b;9108;3;Jakobsbad;2742348.411;1243431.136;de
191447710;0;AI;3111;Oberegg;Berneckerstrasse;5;9442;2;Büriswilen;2763611.339;1255936.62;de
191447711;0;AI;3111;Oberegg;Feldlistrasse;4a;9413;0;Oberegg;2759498.331;1254688.871;de
191447712;0;AI;3101;Appenzell;Weberenstrasse;6;9050;0;Appenzell;2748298.084;1242585.899;de
191448493;0;AI;3102;Gonten;Eugststrasse;21a;9108;3;Jakobsbad;2742062.763;1239364.185;de
191448494;0;AI;3102;Gonten;Eugststrasse;21b;9108;3;Jakobsbad;2742075.661;1239487.687;de
191453450;0;AI;3111;Oberegg;Fahl;1;9413;0;Oberegg;2759231.386;1254573.463;de
191455770;0;AI;3101;Appenzell;Kaustrasse;140a;9050;0;Appenzell;2746906.477;1242962.68;de
191455791;0;AI;3111;Oberegg;Unterdorfstrasse;6d;9413;0;Oberegg;2759624.417;1254587.567;de
191455830;0;AI;3105;Schwende;Mittleres Sönderli;1a;9057;0;Weissbad;2746437.969;1240082.777;de
191455870;0;AI;3111;Oberegg;Mitlehnstrasse;2;9413;0;Oberegg;2762119.343;1253727.672;de
191460391;0;AI;3102;Gonten;Höhestrasse;19c;9108;2;Gontenbad;2746299.409;1244748.925;de
191460392;0;AI;3105;Schwende;Ebenalp;1f;9057;3;Wasserauen;2749243.826;1238961.253;de
191463211;0;AI;3105;Schwende;Triebernstrasse;31b;9057;0;Weissbad;2750159.016;1241150.574;de
191463651;0;AI;3102;Gonten;Laufteggstrasse;1b;9108;3;Jakobsbad;2743324.225;1242581.276;de
191463652;0;AI;3102;Gonten;Gschwendlistrasse;1b;9108;3;Jakobsbad;2743262.663;1242397.332;de
191463653;0;AI;3102;Gonten;Laufteggstrasse;1d;9108;3;Jakobsbad;2743349.271;1242502.498;de
191463654;0;AI;3102;Gonten;Laufteggstrasse;1a;9108;3;Jakobsbad;2743283.994;1242594.873;de
191463730;0;AI;3101;Appenzell;Sandgrube;6b;9050;0;Appenzell;2748450.478;1244337.465;de
191463732;0;AI;3101;Appenzell;Gaiserstrasse;120a;9050;5;Appenzell Meistersrüte;2750462.546;1245446.057;de
191463750;0;AI;3111;Oberegg;Oberdorfgasse;7;9413;0;Oberegg;2758920.387;1254674.619;de
191463751;0;AI;3111;Oberegg;Ebenaustrasse;84;9413;0;Oberegg;2758375.456;1254729.551;de
191463753;0;AI;3103;Rüte;Blumenrainstrasse;21a;9050;0;Appenzell;2749506.885;1244141.072;de
191463754;0;AI;3103;Rüte;Blumenrainstrasse;21c;9050;0;Appenzell;2749542.666;1244120.601;de
191463755;0;AI;3103;Rüte;Blumenrainstrasse;21b;9050;0;Appenzell;2749521.582;1244129.668;de
191463756;0;AI;3103;Rüte;Blumenrainstrasse;23b;9050;0;Appenzell;2749549.015;1244154.232;de
191463757;0;AI;3103;Rüte;Blumenrainstrasse;23a;9050;0;Appenzell;2749529.128;1244159.123;de
191463758;0;AI;3103;Rüte;Blumenrainstrasse;23c;9050;0;Appenzell;2749566.484;1244151.982;de
191464077;0;AI;3103;Rüte;Untere Blumenrainstrasse;11a;9050;0;Appenzell;2749260.509;1244111.775;de
191465150;0;AI;3101;Appenzell;Bahnhofstrasse;15a;9050;0;Appenzell;2749001.328;1243662.283;de
191465151;0;AI;3101;Appenzell;Hauptgasse;21a;9050;0;Appenzell;2748947.995;1244050.145;de
191465391;0;AI;3111;Oberegg;Gonzeren;1;9413;0;Oberegg;2758719.442;1253261.635;de
191465590;0;AI;3103;Rüte;Hostetstrasse;21;9050;0;Appenzell;2749779.373;1244172.882;de
191466811;0;AI;3111;Oberegg;Eschenmoosstrasse;40;9413;0;Oberegg;2761757.356;1254692.613;de
