EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
254224;0;SZ;1349;Wangen (SZ);Althof;1;8854;0;Siebnen;2710829.182;1226403.615;de
254225;0;SZ;1349;Wangen (SZ);Äussere Bahnhofstrasse;30a;8854;0;Siebnen;2710903.346;1226466.584;de
254226;0;SZ;1349;Wangen (SZ);Äussere Bahnhofstrasse;30b;8854;0;Siebnen;2710909.361;1226467.445;de
254227;0;SZ;1349;Wangen (SZ);Äussere Bahnhofstrasse;30c;8854;0;Siebnen;2710915.469;1226466.398;de
254228;0;SZ;1349;Wangen (SZ);Äussere Bahnhofstrasse;30d;8854;0;Siebnen;2710921.201;1226467.209;de
254229;0;SZ;1349;Wangen (SZ);Äussere Bahnhofstrasse;30e;8854;0;Siebnen;2710927.503;1226468.099;de
254245;0;SZ;1349;Wangen (SZ);Stationsweg;1;8854;0;Siebnen;2710906.998;1226747.486;de
254246;0;SZ;1349;Wangen (SZ);Stationsweg;2;8854;0;Siebnen;2710924.709;1226746.943;de
254247;0;SZ;1349;Wangen (SZ);Stationsweg;3;8854;0;Siebnen;2710939.735;1226749.197;de
254248;0;SZ;1349;Wangen (SZ);Stationsweg;4;8854;0;Siebnen;2710955.668;1226744.191;de
254249;0;SZ;1349;Wangen (SZ);Stationsweg;5;8854;0;Siebnen;2710971.592;1226750.134;de
254250;0;SZ;1349;Wangen (SZ);Stationsweg;6;8854;0;Siebnen;2710987.72;1226745.894;de
254251;0;SZ;1349;Wangen (SZ);Stationsweg;7;8854;0;Siebnen;2711008.924;1226749.112;de
254252;0;SZ;1349;Wangen (SZ);Breitfeldstrasse;21;8854;0;Siebnen;2711008.155;1226591.663;de
254253;0;SZ;1349;Wangen (SZ);Aabächliweg;5;8854;0;Siebnen;2710644.173;1226411.997;de
254254;0;SZ;1349;Wangen (SZ);Aabächliweg;6;8854;0;Siebnen;2710651.77;1226410.502;de
254255;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;46;8854;0;Siebnen;2710614.539;1226427.654;de
254256;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;48;8854;0;Siebnen;2710613.007;1226445.35;de
254257;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;50;8854;0;Siebnen;2710604.669;1226498.747;de
254258;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;52;8854;0;Siebnen;2710603.361;1226529.713;de
254259;0;SZ;1349;Wangen (SZ);Weidweg;4;8854;0;Siebnen;2710649.206;1226543.361;de
