EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
190050235;0;AR;3033;Lutzenberg;Gstell;736;9426;0;Lutzenberg;2761718.303;1258838.998;de
190050695;0;AR;3033;Lutzenberg;Gstell;737;9426;0;Lutzenberg;2761624.947;1258885.47;de
190050789;0;AR;3023;Speicher;Sonder;7;9042;0;Speicher;2750993.1;1253657.325;de
190050898;0;AR;3034;Rehetobel;Sonnenbergstrasse;40;9038;0;Rehetobel;2753975.076;1255194.708;de
190051156;0;AR;3033;Lutzenberg;Gstell;740;9426;0;Lutzenberg;2761651.673;1258853.095;de
190053977;0;AR;3023;Speicher;Kalabinth;20;9042;0;Speicher;2751083.078;1253465.953;de
190053992;0;AR;3023;Speicher;Kalabinth;22;9042;0;Speicher;2751110.085;1253497.032;de
190054708;0;AR;3023;Speicher;Rickstrasse;8b;9037;0;Speicherschwendi;2750872;1254625;de
190054711;0;AR;3023;Speicher;Rickstrasse;8a;9037;0;Speicherschwendi;2750886;1254635;de
190054712;0;AR;3023;Speicher;Rickstrasse;8;9037;0;Speicherschwendi;2750903.199;1254642.966;de
190054716;0;AR;3023;Speicher;Rickstrasse;6a;9037;0;Speicherschwendi;2750837;1254632;de
190054720;0;AR;3023;Speicher;Unterdorf;33a;9042;0;Speicher;2751393;1253288;de
190054843;0;AR;3023;Speicher;Zaun;5;9042;0;Speicher;2751102.713;1253310.791;de
190054845;0;AR;3023;Speicher;Zaun;6;9042;0;Speicher;2751119.065;1253319.525;de
190054846;0;AR;3023;Speicher;Zaun;7;9042;0;Speicher;2751099.504;1253378.302;de
190054967;0;AR;3023;Speicher;Horst;4;9042;0;Speicher;2750804.668;1253004.878;de
190055021;0;AR;3038;Wolfhalden;Schützenhalde;1197;9427;0;Wolfhalden;2759130;1257875;de
