EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
270372;0;OW;1401;Alpnach;Unterdorfstrasse;6;6055;0;Alpnach Dorf;2663631.714;1199263.289;de
270373;0;OW;1401;Alpnach;Unterdorfstrasse;8;6055;0;Alpnach Dorf;2663650.616;1199280.288;de
270374;0;OW;1401;Alpnach;Unterdorfstrasse;4;6055;0;Alpnach Dorf;2663622.577;1199324.212;de
270375;0;OW;1401;Alpnach;Allmendstrasse;11;6055;0;Alpnach Dorf;2663607.048;1199366.003;de
270378;0;OW;1401;Alpnach;Grüneckweg;15;6055;0;Alpnach Dorf;2663604.009;1199303.463;de
270379;0;OW;1401;Alpnach;Grüneckweg;11;6055;0;Alpnach Dorf;2663577.944;1199296.554;de
270380;0;OW;1401;Alpnach;Grüneckweg;9;6055;0;Alpnach Dorf;2663569.562;1199295.543;de
270381;0;OW;1401;Alpnach;Grüneckweg;8;6055;0;Alpnach Dorf;2663609.87;1199274.309;de
270382;0;OW;1401;Alpnach;Grüneckweg;6;6055;0;Alpnach Dorf;2663605.317;1199249.631;de
270383;0;OW;1401;Alpnach;Grüneckweg;4;6055;0;Alpnach Dorf;2663583.098;1199240.446;de
270385;0;OW;1401;Alpnach;Grüneckweg;7;6055;0;Alpnach Dorf;2663572.48;1199268.414;de
270386;0;OW;1401;Alpnach;Allmendstrasse;1;6055;0;Alpnach Dorf;2663485.47;1199344.02;de
270387;0;OW;1401;Alpnach;Allmendstrasse;8;6055;0;Alpnach Dorf;2663566.891;1199327.216;de
270388;0;OW;1401;Alpnach;Allmendstrasse;3;6055;0;Alpnach Dorf;2663512.74;1199344.14;de
270389;0;OW;1401;Alpnach;Allmendstrasse;4;6055;0;Alpnach Dorf;2663518.681;1199316.712;de
270390;0;OW;1401;Alpnach;Allmendstrasse;5;6055;0;Alpnach Dorf;2663533.105;1199361.792;de
270391;0;OW;1401;Alpnach;Allmendstrasse;7;6055;0;Alpnach Dorf;2663557.302;1199359.369;de
